time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-22T11:44:58.010Z,33.179,-116.345,10.76,1.73,ml,48,69,0.07753,0.23,ci,ci38623175,2019-07-22T11:55:57.080Z,"9km SSE of Borrego Springs, CA",earthquake,0.28,0.62,0.207,27,automatic,ci,ci
2019-07-22T11:42:53.257Z,69.1715,-144.4072,9.2,1.7,ml,,,,0.92,ak,ak0199bwwc31,2019-07-22T11:45:54.390Z,"111km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-22T11:41:31.330Z,35.5671667,-117.3918333,2.73,1.18,ml,23,69,0.04765,0.24,ci,ci38623159,2019-07-22T11:45:16.288Z,"22km S of Trona, CA",earthquake,0.39,0.45,0.183,16,automatic,ci,ci
2019-07-22T11:39:02.050Z,33.4565,-116.5706667,11.21,1.5,ml,47,73,0.04633,0.18,ci,ci38623151,2019-07-22T11:49:57.190Z,"14km SE of Anza, CA",earthquake,0.21,0.41,0.199,27,automatic,ci,ci
2019-07-22T11:37:02.130Z,35.6121667,-117.474,8.25,1.14,ml,22,61,0.01971,0.18,ci,ci38623127,2019-07-22T11:40:42.855Z,"18km E of Ridgecrest, CA",earthquake,0.3,0.53,0.221,13,automatic,ci,ci
2019-07-22T11:35:49.390Z,66.3057,-157.4532,0,1.6,ml,,,,0.8,ak,ak0199bwutrv,2019-07-22T11:39:42.846Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-22T11:26:08.190Z,35.7378333,-117.5428333,0.38,1.37,ml,32,58,0.08956,0.19,ci,ci38623095,2019-07-22T11:36:46.920Z,"13km WSW of Searles Valley, CA",earthquake,0.23,31.61,0.154,20,automatic,ci,ci
2019-07-22T11:24:44.390Z,35.652668,-117.3320007,9.24,1.11,ml,12,166,0.1249,0.17,ci,ci38623063,2019-07-22T11:28:19.979Z,"13km SSE of Trona, CA",earthquake,1.09,2,0.308,3,automatic,ci,ci
2019-07-22T11:24:25.660Z,36.5593333,-121.0795,9.21,1.11,md,14,133,0.0374,0.11,nc,nc73231661,2019-07-23T03:00:03.486Z,"6km ENE of Pinnacles, CA",earthquake,0.54,0.75,0.169,9,reviewed,nc,nc
2019-07-22T11:18:52.410Z,35.9131667,-117.7241667,3.36,1.01,ml,21,45,0.08407,0.14,ci,ci38623055,2019-07-22T11:22:32.940Z,"17km E of Little Lake, CA",earthquake,0.23,0.85,0.087,13,automatic,ci,ci
2019-07-22T11:18:50.910Z,38.809166,-122.7911682,2.91,2.15,md,33,53,,0.04,nc,nc73231656,2019-07-22T13:20:04.564Z,"5km NW of The Geysers, CA",earthquake,0.2,0.37,0.14,13,automatic,nc,nc
2019-07-22T11:17:02.520Z,35.9449997,-117.3823318,1.22,1.45,ml,20,46,0.09679,0.2,ci,ci38623047,2019-07-22T11:20:47.925Z,"20km N of Searles Valley, CA",earthquake,0.3,0.57,0.254,7,automatic,ci,ci
2019-07-22T11:16:53.180Z,35.6811676,-117.4011688,10.44,1.43,ml,20,101,0.1587,0.17,ci,ci38623039,2019-07-22T11:20:32.925Z,"9km SSW of Trona, CA",earthquake,0.51,1.11,0.31,4,automatic,ci,ci
2019-07-22T11:15:26.500Z,36.0598333,-117.843,2.36,1.31,ml,18,118,0.05842,0.14,ci,ci38623023,2019-07-22T11:19:09.912Z,"10km E of Coso Junction, CA",earthquake,0.2,0.26,0.225,20,automatic,ci,ci
2019-07-22T11:14:46.620Z,35.6823349,-117.4818344,4.52,1.43,ml,26,70,0.09695,0.16,ci,ci38623007,2019-07-22T11:18:26.830Z,"12km SW of Searles Valley, CA",earthquake,0.44,0.95,0.15,4,automatic,ci,ci
2019-07-22T11:14:08.550Z,36.06,-117.842,2.33,1.39,ml,19,117,0.0584,0.14,ci,ci38622999,2019-07-22T11:17:41.824Z,"10km E of Coso Junction, CA",earthquake,0.25,0.27,0.142,21,automatic,ci,ci
2019-07-22T11:14:04.371Z,67.1303,-143.0417,11.9,1,ml,,,,0.52,ak,ak0199bwq89h,2019-07-22T11:17:27.957Z,"116km NE of Fort Yukon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-22T11:07:33.539Z,36.06466667,-97.57366667,6.68,1.33,ml,73,66,0.04229170093,0.24,ok,ok2019ofxq,2019-07-22T13:31:35.084Z,"12km N of Crescent, Oklahoma",earthquake,,0.5,0.18,13,reviewed,ok,ok
2019-07-22T11:01:22.960Z,35.6561667,-117.4546667,3.9,0.96,ml,17,48,0.02677,0.21,ci,ci38622967,2019-07-22T11:05:01.381Z,"13km SSW of Searles Valley, CA",earthquake,0.3,0.68,0.23,8,automatic,ci,ci
2019-07-22T10:56:09.480Z,35.8713341,-117.69767,6.74,1.04,ml,16,74,0.0831,0.1,ci,ci38622959,2019-07-22T10:59:48.682Z,"20km ESE of Little Lake, CA",earthquake,0.31,0.67,0.129,3,automatic,ci,ci
2019-07-22T10:50:37.290Z,35.7228333,-117.569,7.4,0.96,ml,12,78,0.09556,0.21,ci,ci38622943,2019-07-22T10:54:22.426Z,"15km NE of Ridgecrest, CA",earthquake,0.47,1.49,0.301,8,automatic,ci,ci
2019-07-22T10:50:06.050Z,35.9936667,-117.3928333,0.02,1.2,ml,13,169,0.1357,0.16,ci,ci38622935,2019-07-22T10:54:05.945Z,"25km N of Searles Valley, CA",earthquake,0.47,31.61,0.114,9,automatic,ci,ci
2019-07-22T10:49:39.620Z,35.634,-117.4755,9.96,1.52,ml,23,75,0.03705,0.17,ci,ci38622927,2019-07-22T10:53:25.642Z,"16km SSW of Searles Valley, CA",earthquake,0.3,0.53,0.242,20,automatic,ci,ci
2019-07-22T10:47:53.390Z,35.6710014,-117.5118332,1.05,1.27,ml,22,82,0.09351,0.17,ci,ci38622919,2019-07-22T10:51:42.568Z,"14km SW of Searles Valley, CA",earthquake,0.41,0.66,0.132,5,automatic,ci,ci
2019-07-22T10:45:43.880Z,35.9231667,-117.6675,2.34,1.3,ml,19,67,0.05485,0.2,ci,ci38622911,2019-07-22T10:49:30.669Z,"22km E of Little Lake, CA",earthquake,0.27,0.4,0.12,15,automatic,ci,ci
2019-07-22T10:44:17.129Z,31.6075,-104.319,5,2.8,ml,,61,0.452,0.61,us,us70004qf5,2019-07-22T11:34:23.040Z,"69km W of Mentone, Texas",earthquake,2.4,1.7,0.094,15,reviewed,us,us
2019-07-22T10:41:47.610Z,35.6843333,-117.4746667,6.36,1.32,ml,25,85,0.08579,0.2,ci,ci38622903,2019-07-22T10:52:17.900Z,"11km SW of Searles Valley, CA",earthquake,0.29,1.05,0.224,16,automatic,ci,ci
2019-07-22T10:40:27.790Z,35.777,-117.5945,6.6,1.77,ml,28,52,0.03873,0.17,ci,ci38622895,2019-07-22T10:51:15.280Z,"17km W of Searles Valley, CA",earthquake,0.23,0.57,0.125,25,automatic,ci,ci
2019-07-22T10:34:15.640Z,35.8391667,-117.6591667,4.61,1.28,ml,26,60,0.05529,0.16,ci,ci38622871,2019-07-22T10:37:53.099Z,"24km N of Ridgecrest, CA",earthquake,0.23,0.48,0.172,18,automatic,ci,ci
2019-07-22T10:23:46.680Z,36.0074997,-117.8440018,1.3,1.09,ml,11,85,0.03762,0.05,ci,ci38622823,2019-07-22T10:27:39.514Z,"10km NE of Little Lake, CA",earthquake,0.27,0.41,0.298,7,automatic,ci,ci
2019-07-22T10:23:07.930Z,35.6611671,-117.5326691,10.25,1.18,ml,17,78,0.09406,0.13,ci,ci38622815,2019-07-22T10:26:34.508Z,"14km ENE of Ridgecrest, CA",earthquake,0.37,0.86,0.204,4,automatic,ci,ci
2019-07-22T10:21:34.820Z,35.873,-117.6973333,4.32,1.02,ml,23,48,0.08454,0.15,ci,ci38622807,2019-07-22T10:25:30.143Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.53,0.233,12,automatic,ci,ci
2019-07-22T10:18:28.240Z,38.9281667,-123.2006667,1.64,1.96,md,31,41,0.01379,0.08,nc,nc73231641,2019-07-24T00:50:02.788Z,"17km ESE of Boonville, CA",earthquake,0.14,0.22,0.161,31,reviewed,nc,nc
2019-07-22T10:17:42.740Z,35.7143333,-117.4721667,14.9,1.88,ml,17,124,0.1436,0.32,ci,ci38622783,2019-07-22T10:21:30.474Z,"8km SW of Searles Valley, CA",earthquake,0.84,1.2,0.23,26,automatic,ci,ci
2019-07-22T10:13:44.750Z,35.8101667,-117.6393333,3.34,2.77,ml,36,41,0.03445,0.18,ci,ci38622775,2019-07-22T10:24:56.960Z,"21km N of Ridgecrest, CA",earthquake,0.2,0.7,0.154,25,automatic,ci,ci
2019-07-22T10:06:56.805Z,-3.3796,131.0086,10,5.5,mww,,44,1.32,0.88,us,us70004qew,2019-07-23T10:09:06.453Z,"232km E of Amahai, Indonesia",earthquake,5.3,1.7,0.071,19,reviewed,us,us
2019-07-22T10:00:36.200Z,35.7073333,-117.552,9.25,1.12,ml,24,62,0.08624,0.15,ci,ci38622727,2019-07-22T10:04:16.029Z,"15km NE of Ridgecrest, CA",earthquake,0.27,0.69,0.106,11,automatic,ci,ci
2019-07-22T09:59:49.280Z,35.679,-117.443,9.38,1.42,ml,24,100,0.02096,0.18,ci,ci38622719,2019-07-22T10:03:29.840Z,"10km SSW of Searles Valley, CA",earthquake,0.31,0.56,0.093,14,automatic,ci,ci
2019-07-22T09:59:07.750Z,35.9658333,-117.6641667,2.42,1.67,ml,19,93,0.05893,0.25,ci,ci38622711,2019-07-22T10:02:56.545Z,"22km E of Little Lake, CA",earthquake,0.39,0.56,0.159,26,automatic,ci,ci
2019-07-22T09:58:42.046Z,63.7863,-149.027,5.1,1.3,ml,,,,0.74,ak,ak0199bvsvgp,2019-07-22T10:07:23.443Z,"8km SSW of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-22T09:55:10.120Z,35.9538333,-117.7106667,4.11,1.13,ml,18,85,0.08463,0.18,ci,ci38622687,2019-07-22T09:58:41.977Z,"18km E of Little Lake, CA",earthquake,0.31,0.7,0.19,12,automatic,ci,ci
2019-07-22T09:53:38.619Z,36.09266667,-97.8955,7,1.1,ml,12,108,0.1340736902,0.25,ok,ok2019ofvg,2019-07-23T19:52:13.418Z,"1km S of Hennessey, Oklahoma",earthquake,,1.1,0.35,4,reviewed,ok,ok
2019-07-22T09:53:37.770Z,36.0995,-97.89433333,4.66,1.33,ml,19,83,0.1268751028,0.16,ok,ok2019ofvf,2019-07-23T19:35:53.636Z,"1km SSE of Hennessey, Oklahoma",earthquake,,0.7,0.08,3,reviewed,ok,ok
2019-07-22T09:45:10.020Z,35.9571667,-117.7136667,3.13,3.13,ml,51,35,0.05218,0.15,ci,ci38622679,2019-07-23T18:49:24.790Z,"18km E of Little Lake, CA",earthquake,0.12,0.36,0.175,160,reviewed,ci,ci
2019-07-22T09:39:26.310Z,35.7826667,-117.5655,0.76,0.98,ml,17,84,0.1555,0.18,ci,ci38622655,2019-07-22T09:43:05.846Z,"15km W of Searles Valley, CA",earthquake,0.28,0.56,0.149,11,automatic,ci,ci
2019-07-22T09:36:34.050Z,36.0763333,-117.8683333,2.53,1.25,ml,14,94,0.04258,0.1,ci,ci38622639,2019-07-22T09:40:14.827Z,"8km ENE of Coso Junction, CA",earthquake,0.23,0.25,0.201,17,automatic,ci,ci
2019-07-22T09:35:13.813Z,59.5956,-144.8927,62.2,1.4,ml,,,,0.78,ak,ak0199bvnvxj,2019-07-22T09:43:17.158Z,"83km ENE of Middleton Island, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-22T09:31:35.420Z,35.796,-117.6356667,8.41,1.63,ml,26,44,0.03674,0.19,ci,ci38622623,2019-07-22T09:35:24.781Z,"20km N of Ridgecrest, CA",earthquake,0.27,0.71,0.189,23,automatic,ci,ci
2019-07-22T09:28:25.260Z,35.6805,-117.468,9.36,1.01,ml,17,81,0.03921,0.14,ci,ci38622615,2019-07-22T09:32:09.089Z,"11km SSW of Searles Valley, CA",earthquake,0.32,0.58,0.174,10,automatic,ci,ci
2019-07-22T09:28:11.240Z,65.8233,-155.353,3.8,1.2,ml,,,,0.47,ak,ak0199bvmdlw,2019-07-22T09:31:13.593Z,"121km N of Ruby, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-22T09:27:13.530Z,35.7966667,-117.5968333,3.96,1.14,ml,21,62,0.01904,0.19,ci,ci38622607,2019-07-22T09:30:52.599Z,"18km W of Searles Valley, CA",earthquake,0.3,0.52,0.152,11,automatic,ci,ci
2019-07-22T09:26:51.190Z,35.3376667,-117.9121667,3.98,1.4,ml,23,82,0.2035,0.27,ci,ci38622599,2019-07-22T09:30:37.272Z,"24km NNE of California City, CA",earthquake,0.44,2.03,0.219,25,automatic,ci,ci
2019-07-22T09:25:33.960Z,35.796,-117.5971667,6.11,1.65,ml,26,51,0.0197,0.16,ci,ci38622591,2019-07-22T09:29:31.741Z,"18km W of Searles Valley, CA",earthquake,0.21,0.5,0.183,26,automatic,ci,ci
2019-07-22T09:23:58.080Z,35.3373333,-117.9205,7.94,1.4,ml,22,56,0.09273,0.19,ci,ci38622575,2019-07-22T09:27:42.689Z,"24km NNE of California City, CA",earthquake,0.27,1.26,0.144,27,automatic,ci,ci
2019-07-22T09:21:00.768Z,61.3348,-152.4316,0,1.3,ml,,,,0.92,ak,ak0199bvkr8x,2019-07-23T23:56:08.130Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-22T09:18:03.540Z,35.816,-117.6321667,3.23,1.08,ml,19,70,0.02817,0.21,ci,ci38622551,2019-07-22T09:21:42.534Z,"21km WNW of Searles Valley, CA",earthquake,0.36,0.83,0.143,13,automatic,ci,ci
2019-07-22T09:14:21.420Z,35.9058333,-117.6788333,2.5,1.74,ml,27,42,0.06934,0.15,ci,ci38622535,2019-07-22T09:25:23.770Z,"21km E of Little Lake, CA",earthquake,0.18,0.47,0.142,25,automatic,ci,ci
2019-07-22T09:09:43.980Z,35.9208333,-117.6738333,2.67,1.47,ml,24,47,0.0604,0.16,ci,ci38622527,2019-07-22T09:20:20.540Z,"21km E of Little Lake, CA",earthquake,0.23,0.49,0.168,22,automatic,ci,ci
2019-07-22T09:07:51.990Z,35.7101667,-117.5496667,6.96,1.39,ml,28,60,0.08935,0.18,ci,ci38622511,2019-07-22T09:18:16.980Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.74,0.208,17,automatic,ci,ci
2019-07-22T09:07:19.500Z,35.8396667,-117.6653333,12.02,1.07,ml,10,80,0.06007,0.25,ci,ci38622503,2019-07-22T09:11:01.008Z,"24km ESE of Little Lake, CA",earthquake,0.75,1.24,0.192,14,automatic,ci,ci
2019-07-22T09:06:18.930Z,35.5556667,-117.357,10.33,1.1,ml,23,60,0.03126,0.18,ci,ci38622495,2019-07-22T09:09:51.575Z,"23km S of Trona, CA",earthquake,0.39,0.48,0.213,12,automatic,ci,ci
2019-07-22T09:00:32.870Z,35.3406667,-117.9136667,5.93,1.38,ml,24,55,0.09177,0.18,ci,ci38622487,2019-07-22T09:04:14.539Z,"25km NNE of California City, CA",earthquake,0.27,0.97,0.224,26,automatic,ci,ci
2019-07-22T08:56:43.820Z,35.73,-117.5675,2.85,2.28,ml,33,57,0.08897,0.2,ci,ci38622479,2019-07-22T18:12:17.900Z,"15km WSW of Searles Valley, CA",earthquake,0.24,0.53,0.156,24,automatic,ci,ci
2019-07-22T08:55:35.740Z,45.3386666666667,-121.731833333333,3.47,1.15,ml,8,155,,0.06,uw,uw61537857,2019-07-23T21:27:29.860Z,"19km E of Mount Hood Village, Oregon",earthquake,0.34,0.42,0.295014078916413,6,reviewed,uw,uw
2019-07-22T08:55:21.872Z,61.6151,-140.1507,0,1.4,ml,,,,0.78,ak,ak0199bv6r6v,2019-07-22T08:58:46.265Z,"171km NW of Haines Junction, Canada",earthquake,,0.4,,,automatic,ak,ak
2019-07-22T08:55:17.520Z,35.7635,-117.5851667,7.05,1.68,ml,27,62,0.05309,0.16,ci,ci38622471,2019-07-22T09:06:07.940Z,"16km W of Searles Valley, CA",earthquake,0.23,0.55,0.18,25,automatic,ci,ci
2019-07-22T08:52:57.270Z,36.0111667,-117.8321667,4.32,0.98,ml,9,120,0.0343,0.28,ci,ci38622463,2019-07-22T08:56:37.494Z,"11km NE of Little Lake, CA",earthquake,1.02,0.92,0.242,10,automatic,ci,ci
2019-07-22T08:48:19.220Z,35.7696667,-117.5761667,7.13,1.68,ml,28,67,0.04914,0.16,ci,ci38622447,2019-07-22T08:59:02.070Z,"16km W of Searles Valley, CA",earthquake,0.21,0.5,0.139,27,automatic,ci,ci
2019-07-22T08:47:40.090Z,35.645,-117.4433333,2.77,0.95,ml,19,75,0.02568,0.18,ci,ci38622439,2019-07-22T08:51:15.448Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.3,0.271,6,automatic,ci,ci
2019-07-22T08:45:28.103Z,61.7811,-151.2338,61.2,1.3,ml,,,,0.75,ak,ak0199bv4mf2,2019-07-22T08:49:34.011Z,"63km W of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-22T08:43:41.290Z,35.6601677,-117.4380035,-0.12,1.35,ml,15,247,0.2023,0.17,ci,ci38622431,2019-07-22T08:47:19.440Z,"12km SSW of Searles Valley, CA",earthquake,1.59,1.2,0.315,6,automatic,ci,ci
2019-07-22T08:42:40.820Z,35.8685,-117.6881667,8,2.27,ml,34,46,0.08639,0.18,ci,ci38622423,2019-07-22T08:53:53.820Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.79,0.222,25,automatic,ci,ci
2019-07-22T08:40:46.940Z,35.6218333,-117.4353333,4.91,0.99,ml,23,51,0.0415,0.2,ci,ci38622407,2019-07-22T08:44:29.311Z,"16km S of Searles Valley, CA",earthquake,0.28,0.49,0.21,11,automatic,ci,ci
2019-07-22T08:36:40.150Z,35.6755,-117.5188333,2.23,1.52,ml,24,56,0.06725,0.28,ci,ci38622399,2019-07-22T08:47:45.910Z,"15km SW of Searles Valley, CA",earthquake,0.38,0.69,0.119,22,automatic,ci,ci
2019-07-22T08:32:00.350Z,18.2546,-66.3925,37,1.72,md,4,158,0.2591,0.08,pr,pr2019203003,2019-07-22T12:20:39.930Z,"8km S of Morovis, Puerto Rico",earthquake,0.68,0.95,0.39,4,reviewed,pr,pr
2019-07-22T08:30:53.230Z,35.8513333,-117.6673333,5.58,0.97,ml,18,62,0.06694,0.24,ci,ci38622367,2019-07-22T08:34:33.146Z,"24km ESE of Little Lake, CA",earthquake,0.4,1.2,0.082,9,automatic,ci,ci
2019-07-22T08:29:46.500Z,35.8758333,-117.71,3.46,1.58,ml,32,52,0.08059,0.2,ci,ci38622359,2019-07-22T08:33:31.968Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.72,0.201,22,automatic,ci,ci
2019-07-22T08:29:17.050Z,35.8788333,-117.7076667,5.77,1.2,ml,19,51,0.08413,0.15,ci,ci38622351,2019-07-22T08:33:01.250Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.94,0.144,16,automatic,ci,ci
2019-07-22T08:26:41.325Z,28.3586,104.9189,35,4.6,mb,,68,4.428,0.51,us,us70004qei,2019-07-22T12:58:22.040Z,"22km ESE of Xunchang, China",earthquake,5.4,1.9,0.046,143,reviewed,us,us
2019-07-22T08:26:32.230Z,35.6626667,-117.5398333,4.73,1.54,ml,27,46,0.04703,0.21,ci,ci38622335,2019-07-22T08:30:20.232Z,"13km ENE of Ridgecrest, CA",earthquake,0.27,0.65,0.14,24,automatic,ci,ci
2019-07-22T08:22:15.820Z,35.6291667,-117.4615,8.6,1.95,ml,29,51,0.03892,0.18,ci,ci38622327,2019-07-22T08:33:36.840Z,"16km SSW of Searles Valley, CA",earthquake,0.29,0.5,0.132,27,automatic,ci,ci
2019-07-22T08:22:12.860Z,35.3421667,-117.9071667,10.15,1.79,ml,28,79,0.08989,0.27,ci,ci38622319,2019-07-22T08:32:34.640Z,"25km W of Johannesburg, CA",earthquake,0.44,1.03,0.243,26,automatic,ci,ci
2019-07-22T08:20:44.460Z,36.1081667,-117.9088333,3.22,2.31,ml,25,92,0.0447,0.15,ci,ci38622303,2019-07-22T08:31:30.780Z,"8km NNE of Coso Junction, CA",earthquake,0.28,0.54,0.182,25,automatic,ci,ci
2019-07-22T08:20:24.750Z,35.6775,-117.4658333,9.78,1.12,ml,21,79,0.03648,0.2,ci,ci38622295,2019-07-22T08:24:10.196Z,"12km SSW of Searles Valley, CA",earthquake,0.32,0.65,0.325,13,automatic,ci,ci
2019-07-22T08:19:10.610Z,35.6673333,-117.4865,2.57,1,ml,18,59,0.0512,0.17,ci,ci38622287,2019-07-22T08:22:54.184Z,"13km SW of Searles Valley, CA",earthquake,0.25,0.42,0.122,11,automatic,ci,ci
2019-07-22T08:17:49.590Z,68.641,-148.0054,0,2.4,ml,,,,0.82,ak,ak0199buyo1u,2019-07-22T08:30:39.255Z,"116km WNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-22T08:16:13.110Z,35.7885,-117.6086667,10.61,1.71,ml,27,59,0.02865,0.16,ci,ci38622279,2019-07-22T08:20:12.166Z,"19km W of Searles Valley, CA",earthquake,0.23,0.52,0.173,25,automatic,ci,ci
2019-07-22T08:14:19.600Z,18.562,-66.8096,74,2.26,md,11,212,0.2926,0.19,pr,pr2019203002,2019-07-22T12:20:17.914Z,"8km N of Hatillo, Puerto Rico",earthquake,1.57,0.99,0.13,9,reviewed,pr,pr
2019-07-22T08:12:53.977Z,60.1779,-141.2958,0,1.6,ml,,,,1.13,ak,ak0199buxlw3,2019-07-22T08:23:16.436Z,"64km ENE of Cape Yakataga, Alaska",earthquake,,52.2,,,automatic,ak,ak
2019-07-22T08:12:38.620Z,36.2016667,-117.8958333,2.78,1.5,ml,16,62,0.09023,0.25,ci,ci38622271,2019-07-22T08:16:21.139Z,"13km SE of Olancha, CA",earthquake,0.48,3.19,0.222,16,automatic,ci,ci
2019-07-22T08:11:47.407Z,60.2677,-141.4279,5.8,1.5,ml,,,,1.44,ak,ak0199buxdmj,2019-07-22T08:24:57.608Z,"60km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-22T08:10:43.220Z,33.0993333,-116.0475,2.63,1.04,ml,24,91,0.1156,0.28,ci,ci38622263,2019-07-22T08:14:26.127Z,"9km ESE of Ocotillo Wells, CA",earthquake,0.55,1.12,0.2,15,automatic,ci,ci
2019-07-22T08:07:11.260Z,35.942,-117.384,1.15,1.14,ml,21,80,0.0963,0.19,ci,ci38622239,2019-07-22T08:10:56.108Z,"20km N of Searles Valley, CA",earthquake,0.31,0.47,0.06,12,automatic,ci,ci
2019-07-22T08:01:03.650Z,35.711,-117.5051667,4.42,2.04,ml,35,61,0.0806,0.19,ci,ci38622215,2019-07-22T08:12:18.600Z,"11km SW of Searles Valley, CA",earthquake,0.23,0.65,0.181,25,automatic,ci,ci
2019-07-22T08:00:49.290Z,35.7596667,-117.5898333,10.81,1.02,ml,19,54,0.0563,0.17,ci,ci38622207,2019-07-22T08:04:19.073Z,"17km W of Searles Valley, CA",earthquake,0.31,0.67,0.162,12,automatic,ci,ci
2019-07-22T07:58:39.140Z,35.7108333,-117.4991667,5.9,1.48,ml,29,61,0.07653,0.17,ci,ci38622191,2019-07-22T08:09:14.880Z,"11km SW of Searles Valley, CA",earthquake,0.22,0.94,0.175,22,automatic,ci,ci
2019-07-22T07:58:23.940Z,35.997,-117.8685,1.22,1.24,ml,17,73,0.02074,0.24,ci,ci38622183,2019-07-22T08:02:09.001Z,"8km NNE of Little Lake, CA",earthquake,0.48,0.53,0.091,3,automatic,ci,ci
2019-07-22T07:58:01.590Z,35.6943333,-117.5596667,1.58,1.26,ml,24,54,0.07255,0.2,ci,ci38622175,2019-07-22T08:01:44.000Z,"13km NE of Ridgecrest, CA",earthquake,0.29,0.44,0.108,16,automatic,ci,ci
2019-07-22T07:54:58.010Z,19.2196,-66.9265,58,2.61,md,4,315,0.7744,0.53,pr,pr2019203001,2019-07-22T12:19:45.370Z,"80km N of Isabela, Puerto Rico",earthquake,5.33,16.96,0.31,4,reviewed,pr,pr
2019-07-22T07:51:50.146Z,25.0804,141.1429,139.83,4.5,mb,,124,8.09,0.82,us,us70004qdm,2019-07-22T08:13:40.040Z,"38km NNW of Iwo Jima, Japan",earthquake,12,7.9,0.055,97,reviewed,us,us
2019-07-22T07:51:46.600Z,35.6121667,-117.4101667,9.54,1.13,ml,19,129,0.04954,0.15,ci,ci38622159,2019-07-22T07:55:24.631Z,"17km S of Trona, CA",earthquake,0.4,0.68,0.153,14,automatic,ci,ci
2019-07-22T07:50:14.860Z,35.7478333,-117.5501667,4.24,1.03,ml,26,64,0.07793,0.19,ci,ci38622151,2019-07-22T07:53:57.414Z,"13km W of Searles Valley, CA",earthquake,0.27,0.84,0.179,13,automatic,ci,ci
2019-07-22T07:49:16.560Z,35.8998333,-117.6991667,2.54,1.33,ml,24,46,0.0622,0.15,ci,ci38622143,2019-07-22T07:53:01.889Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.28,0.122,18,automatic,ci,ci
2019-07-22T07:47:42.340Z,35.9546667,-117.6675,2.43,2.39,ml,32,44,0.01545,0.18,ci,ci38622127,2019-07-22T07:51:33.878Z,"22km E of Little Lake, CA",earthquake,0.21,0.29,0.163,25,automatic,ci,ci
2019-07-22T07:43:10.770Z,35.6506667,-117.451,4.29,1.5,ml,26,58,0.02651,0.18,ci,ci38622111,2019-07-22T07:54:04.150Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.47,0.206,21,automatic,ci,ci
2019-07-22T07:38:07.010Z,35.7786667,-117.6383333,9.5,2.07,ml,36,45,0.0497,0.17,ci,ci38622095,2019-07-22T07:49:00.950Z,"18km N of Ridgecrest, CA",earthquake,0.2,0.57,0.178,26,automatic,ci,ci
2019-07-22T07:36:55.080Z,36.1028333,-117.9083333,3.73,1.42,ml,18,91,0.04573,0.19,ci,ci38622071,2019-07-22T07:40:27.816Z,"7km NNE of Coso Junction, CA",earthquake,0.36,0.66,0.171,19,automatic,ci,ci
2019-07-22T07:34:49.680Z,45.924,-121.946,4.06,1.27,ml,11,291,,0.18,uw,uw61537837,2019-07-23T06:07:41.190Z,"24km NNW of Carson, Washington",earthquake,1.04,31.61,0.18866964628119,10,reviewed,uw,uw
2019-07-22T07:34:03.210Z,36.0193333,-117.8708333,2.29,1.02,ml,15,132,0.01963,0.15,ci,ci38622055,2019-07-22T07:37:39.542Z,"8km ESE of Coso Junction, CA",earthquake,0.29,0.29,0.265,13,automatic,ci,ci
2019-07-22T07:22:01.666Z,61.4096,-150.0237,32.5,1.2,ml,,,,0.37,ak,ak0199bue7d9,2019-07-22T07:25:13.003Z,"12km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-22T07:21:45.140Z,45.937,-121.922166666667,11.68,1.23,ml,9,196,,0.12,uw,uw61537827,2019-07-23T21:42:13.530Z,"24km NNW of Carson, Washington",earthquake,1.02,2.14,0.168902100183671,8,reviewed,uw,uw
2019-07-22T07:21:22.810Z,33.4606667,-116.5673333,11.57,1.06,ml,36,73,0.04474,0.14,ci,ci38622015,2019-07-22T07:25:10.640Z,"14km SE of Anza, CA",earthquake,0.19,0.38,0.189,27,automatic,ci,ci
2019-07-22T07:20:58.910Z,35.3805,-117.8305,2.58,1.43,ml,22,61,0.1135,0.24,ci,ci38622007,2019-07-22T07:24:45.582Z,"18km W of Johannesburg, CA",earthquake,0.37,0.87,0.192,25,automatic,ci,ci
